split,family,cluster_config,load,policy,seed,target_rho,realized_rho_cpu,realized_rho_ram,realized_rho,arrival_rate,observation_horizon,duration_min,duration_max,submitted,feasible_jobs,permanently_infeasible,started_by_horizon,completed_by_horizon,running_at_horizon,queued_at_horizon,admission_ratio_horizon,completion_ratio_horizon,throughput_horizon,mean_wait_time,p95_wait_time,mean_turnaround_time,p95_turnaround_time,mean_slowdown,p95_slowdown,time_weighted_cpu_utilization,time_weighted_ram_utilization,time_weighted_queue_length,time_weighted_active_nodes,horizon_active_nodes,horizon_cpu_utilization,horizon_ram_utilization,horizon_free_imbalance,makespan,drained_throughput,params
test,balanced,homog,med,hybrid,1008,1.0,1.006240410394803,0.6037442462368818,1.006240410394803,23.04,50.0,8.0,12.0,1162,1162,0,1133,898,235,29,0.9750430292598967,0.7728055077452668,17.96,0.6762203116766954,2.4049176065143385,10.667244572931338,12.961143716686301,1.0697363398081692,1.2626887311503459,0.8635127827165873,0.5181076696299529,14.817381586500904,28.14228958512125,30,0.9730902777777778,0.5838541666666667,0.3892361111111111,64.53079488407303,18.006906657317426,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,balanced,homog,med,binpack,1009,1.0,1.0248713439825867,0.614922806389552,1.0248713439825867,23.04,50.0,8.0,12.0,1181,1181,0,1130,903,227,51,0.9568162574089755,0.7646062658763759,18.06,1.0206063548551882,3.067828591884769,11.011262815773945,13.894271591787572,1.1039650287376925,1.3280605029661556,0.8813088179531213,0.5287852907718729,23.054857438887336,27.131659278730794,30,0.9774305555555556,0.5864583333333333,0.3909722222222222,63.93247010434479,18.472616466601067,{}
test,balanced,homog,med,spread,1009,1.0,1.0248713439825867,0.614922806389552,1.0248713439825867,23.04,50.0,8.0,12.0,1181,1181,0,1127,898,229,54,0.9542760372565622,0.7603725656223539,17.96,1.1734657565883688,3.603412882824543,11.164122217507126,14.43039810782258,1.1195165521860295,1.3821818301247661,0.8750353135349376,0.5250211881209642,26.248640978776212,29.65541166379493,30,0.9835069444444445,0.5901041666666667,0.3934027777777778,64.39242455043367,18.34066675149051,{}
test,balanced,homog,med,tetris,1009,1.0,1.0248713439825867,0.614922806389552,1.0248713439825867,23.04,50.0,8.0,12.0,1181,1181,0,1127,898,229,54,0.9542760372565622,0.7603725656223539,17.96,1.1734657565883688,3.603412882824543,11.164122217507126,14.43039810782258,1.1195165521860295,1.3821818301247661,0.8750353135349376,0.5250211881209642,26.248640978776212,29.65541166379493,30,0.9835069444444445,0.5901041666666667,0.3934027777777778,64.39242455043367,18.34066675149051,{}
test,balanced,homog,med,hybrid,1009,1.0,1.0248713439825867,0.614922806389552,1.0248713439825867,23.04,50.0,8.0,12.0,1181,1181,0,1119,892,227,62,0.947502116850127,0.7552921253175275,17.84,1.2491884157543052,3.775772998029286,11.239844876673061,14.548325505167242,1.1272798529889327,1.3944912744977054,0.871538233704892,0.5229229402229368,27.933479365213998,28.18064306587648,30,0.9852430555555556,0.5911458333333334,0.39409722222222227,64.22121398637162,18.38956205733856,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,balanced,homog,high,binpack,1000,1.3,1.35945796087037,0.815674776522222,1.35945796087037,29.952,50.0,8.0,12.0,1570,1570,0,1220,977,243,350,0.7770700636942676,0.6222929936305732,19.54,7.21687931190867,18.113398757180036,17.186399559490233,28.389761710978192,1.7326477598939485,2.952988695738667,0.9041841616339571,0.5425104969803747,161.24718840851088,27.82949777720596,30,0.9765625,0.5859375,0.390625,80.43218786211004,19.519548600263736,{}
test,balanced,homog,high,spread,1000,1.3,1.35945796087037,0.815674776522222,1.35945796087037,29.952,50.0,8.0,12.0,1570,1570,0,1228,982,246,342,0.7821656050955414,0.6254777070063694,19.64,7.211670412270726,18.19609466039369,17.181190659852287,28.518957144141474,1.7321126803488751,2.985053770784849,0.9023842897968976,0.5414305738781384,159.77380578156868,29.632230926011502,30,0.9791666666666666,0.5875,0.39166666666666666,80.93837604066277,19.397473445862627,{}
test,balanced,homog,high,tetris,1000,1.3,1.35945796087037,0.815674776522222,1.35945796087037,29.952,50.0,8.0,12.0,1570,1570,0,1228,982,246,342,0.7821656050955414,0.6254777070063694,19.64,7.211670412270726,18.19609466039369,17.181190659852287,28.518957144141474,1.7321126803488751,2.985053770784849,0.9023842897968976,0.5414305738781384,159.77380578156868,29.632230926011502,30,0.9791666666666666,0.5875,0.39166666666666666,80.93837604066277,19.397473445862627,{}
test,balanced,homog,high,hybrid,1000,1.3,1.35945796087037,0.815674776522222,1.35945796087037,29.952,50.0,8.0,12.0,1570,1570,0,1223,980,243,347,0.7789808917197453,0.6242038216560509,19.6,7.193051090350013,18.13922119478829,17.162571337931574,28.514047198750823,1.7302404488601684,2.981154182384569,0.9038838207032088,0.5423302924219255,159.75547201556085,28.62989207226412,30,0.9765625,0.5859375,0.390625,80.51578371912944,19.499282345394217,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,balanced,homog,high,binpack,1001,1.3,1.2660560426849692,0.7596336256109815,1.2660560426849692,29.952,50.0,8.0,12.0,1453,1453,0,1217,979,238,236,0.8375774260151411,0.673778389538885,19.58,5.424536129589804,14.05252716086946,15.459510868556661,24.21677645971576,1.5469406229051705,2.400857672159285,0.90609504660996,0.5436570279659753,125.88475288952878,27.86365640852975,30,0.970486111111111,0.5822916666666667,0.38819444444444445,76.00331955116488,19.11758602888195,{}
test,balanced,homog,high,spread,1001,1.3,1.2660560426849692,0.7596336256109815,1.2660560426849692,29.952,50.0,8.0,12.0,1453,1453,0,1211,971,240,242,0.8334480385409497,0.6682725395732966,19.42,5.3695376934430765,16.453802708286133,15.404512432409934,26.44951503064123,1.541880066296703,2.646449085810302,0.9005188539715573,0.5403113123829337,124.4333180598008,29.71384516105816,30,0.9739583333333334,0.584375,0.38958333333333334,76.16241453040044,19.077651476241357,{}
test,balanced,homog,high,tetris,1001,1.3,1.2660560426849692,0.7596336256109815,1.2660560426849692,29.952,50.0,8.0,12.0,1453,1453,0,1211,971,240,242,0.8334480385409497,0.6682725395732966,19.42,5.3695376934430765,16.453802708286133,15.404512432409934,26.44951503064123,1.541880066296703,2.646449085810302,0.9005188539715573,0.5403113123829337,124.4333180598008,29.71384516105816,30,0.9739583333333334,0.584375,0.38958333333333334,76.16241453040044,19.077651476241357,{}
test,balanced,homog,high,hybrid,1001,1.3,1.2660560426849692,0.7596336256109815,1.2660560426849692,29.952,50.0,8.0,12.0,1453,1453,0,1221,978,243,232,0.8403303509979353,0.6730901582931865,19.56,5.3337908049282134,15.684943920840148,15.368765543895071,25.810061702651637,1.538092109801268,2.563328476111564,0.9037788079040342,0.5422672847424206,124.05407700410214,28.677130363619778,30,0.9765625,0.5859375,0.390625,76.12957531606054,19.085880802141695,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,balanced,homog,high,binpack,1002,1.3,1.2987052549081137,0.7792231529448682,1.2987052549081137,29.952,50.0,8.0,12.0,1501,1501,0,1209,970,239,292,0.8054630246502332,0.6462358427714857,19.4,5.784833352809713,14.939345190937864,15.742965793066066,25.329202889387723,1.5884849093881779,2.5945316828991114,0.9111663841965705,0.5466998305179438,131.27617026384277,27.967813740956984,30,0.9800347222222222,0.5880208333333333,0.39201388888888894,76.6510935711704,19.582238557448942,{}
test,balanced,homog,high,spread,1002,1.3,1.2987052549081137,0.7792231529448682,1.2987052549081137,29.952,50.0,8.0,12.0,1501,1501,0,1206,965,241,295,0.8034643570952699,0.64290473017988,19.3,6.04826573232975,15.447434608640137,16.006398172586103,25.864602001222686,1.6151577916049906,2.6793729011045593,0.9011385513004317,0.540683130780258,136.26306472315483,29.7382734296642,30,0.978298611111111,0.5869791666666667,0.39131944444444444,77.41964601120094,19.38784374941262,{}
test,balanced,homog,high,tetris,1002,1.3,1.2987052549081137,0.7792231529448682,1.2987052549081137,29.952,50.0,8.0,12.0,1501,1501,0,1206,965,241,295,0.8034643570952699,0.64290473017988,19.3,6.04826573232975,15.447434608640137,16.006398172586103,25.864602001222686,1.6151577916049906,2.6793729011045593,0.9011385513004317,0.540683130780258,136.26306472315483,29.7382734296642,30,0.978298611111111,0.5869791666666667,0.39131944444444444,77.41964601120094,19.38784374941262,{}
