split,family,cluster_config,load,policy,seed,target_rho,realized_rho_cpu,realized_rho_ram,realized_rho,arrival_rate,observation_horizon,duration_min,duration_max,submitted,feasible_jobs,permanently_infeasible,started_by_horizon,completed_by_horizon,running_at_horizon,queued_at_horizon,admission_ratio_horizon,completion_ratio_horizon,throughput_horizon,mean_wait_time,p95_wait_time,mean_turnaround_time,p95_turnaround_time,mean_slowdown,p95_slowdown,time_weighted_cpu_utilization,time_weighted_ram_utilization,time_weighted_queue_length,time_weighted_active_nodes,horizon_active_nodes,horizon_cpu_utilization,horizon_ram_utilization,horizon_free_imbalance,makespan,drained_throughput,params
test,drift,homog,low,binpack,1000,0.7,0.7080861154075453,0.42705449573110166,0.7080861154075453,16.128,50.0,8.0,12.0,825,825,0,825,659,166,0,1.0,0.7987878787878788,13.18,0.3188884505603317,1.7019862000813681,10.254183414342831,12.385784429045259,1.0329329550274327,1.1726747782528877,0.6701511717802799,0.36644251755198526,5.261659434245477,24.75222719364334,22,0.39861111111111114,0.6222916666666667,0.23006944444444447,61.79685552500513,13.350193840626352,{}
test,drift,homog,low,spread,1000,0.7,0.7080861154075453,0.42705449573110166,0.7080861154075453,16.128,50.0,8.0,12.0,825,825,0,825,659,166,0,1.0,0.7987878787878788,13.18,0.32534622001615493,1.7193303126124206,10.260641183798654,12.396665780715956,1.03356896930555,1.182864577214519,0.6701511717802788,0.36644251755198504,5.368212630266555,29.31700029116426,30,0.39861111111111114,0.6222916666666667,0.2734027777777778,61.79685552500513,13.350193840626352,{}
test,drift,homog,low,tetris,1000,0.7,0.7080861154075453,0.42705449573110166,0.7080861154075453,16.128,50.0,8.0,12.0,825,825,0,825,659,166,0,1.0,0.7987878787878788,13.18,0.41460764033921954,1.9761240977353545,10.34990260412172,12.753424664727643,1.0426796100689664,1.2228675795749293,0.6701511717802796,0.366442517551985,6.841026065597119,29.317000291164266,30,0.39861111111111114,0.6222916666666667,0.22368055555555558,61.79685552500513,13.350193840626352,{}
test,drift,homog,low,hybrid,1000,0.7,0.7080861154075453,0.42705449573110166,0.7080861154075453,16.128,50.0,8.0,12.0,825,825,0,825,659,166,0,1.0,0.7987878787878788,13.18,0.3972051589692704,1.9328607563993359,10.332500122751771,12.753424664727643,1.0407908272102666,1.2095893114110026,0.670151171780279,0.3664425175519851,6.553885122992959,28.815360454390984,30,0.39861111111111114,0.6222916666666667,0.22368055555555555,61.79685552500513,13.350193840626352,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,drift,homog,low,binpack,1001,0.7,0.6966584634510252,0.41916323731875926,0.6966584634510252,16.128,50.0,8.0,12.0,803,803,0,803,652,151,0,1.0,0.8119551681195517,13.04,0.11915852978371312,0.9105668802324125,10.140183800079,11.92210785311416,1.0119851940996623,1.0898719840533668,0.6619676842332254,0.3639420111786233,1.9136859883264339,24.86007456414766,20,0.3392361111111111,0.5641666666666667,0.22645833333333334,60.67168807650542,13.235168254877594,{}
test,drift,homog,low,spread,1001,0.7,0.6966584634510252,0.41916323731875926,0.6966584634510252,16.128,50.0,8.0,12.0,803,803,0,803,652,151,0,1.0,0.8119551681195517,13.04,0.15230512403395177,1.1452483018767943,10.17333039432924,11.94602954662627,1.0154259297364383,1.1161217527023397,0.6619676842332259,0.3639420111786233,2.446020291985265,29.468569584822273,30,0.3392361111111111,0.5641666666666667,0.2271527777777778,60.67168807650542,13.235168254877594,{}
test,drift,homog,low,tetris,1001,0.7,0.6966584634510252,0.41916323731875926,0.6966584634510252,16.128,50.0,8.0,12.0,803,803,0,803,652,151,0,1.0,0.8119551681195517,13.04,0.20378497502275594,1.3149858967464638,10.224810245318043,12.110867281736677,1.0205381956851343,1.1325414474408673,0.6619676842332257,0.36394201117862335,3.2727866988654597,29.468569584822262,30,0.3392361111111111,0.5641666666666667,0.22493055555555552,60.67168807650542,13.235168254877594,{}
test,drift,homog,low,hybrid,1001,0.7,0.6966584634510252,0.41916323731875926,0.6966584634510252,16.128,50.0,8.0,12.0,803,803,0,803,652,151,0,1.0,0.8119551681195517,13.04,0.20403771937906348,1.799279994639555,10.22506298967435,12.13430639992536,1.0206263141115832,1.175593688958557,0.6619676842332263,0.36394201117862324,3.276845773227762,29.266931151719874,30,0.3392361111111111,0.5641666666666667,0.2253472222222222,60.67168807650542,13.235168254877594,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,drift,homog,low,binpack,1002,0.7,0.697906526245744,0.4178754115729255,0.697906526245744,16.128,50.0,8.0,12.0,803,803,0,803,641,162,0,1.0,0.7982565379825654,12.82,0.3493289770242316,2.0769856283378427,10.323652333965361,12.88796158891715,1.0350550609474143,1.2113013296374733,0.658711456764349,0.34805528866414476,5.610223371009158,24.734103758814154,21,0.3578125,0.6290625,0.27125,61.30076799054342,13.099346489816817,{}
test,drift,homog,low,spread,1002,0.7,0.697906526245744,0.4178754115729255,0.697906526245744,16.128,50.0,8.0,12.0,803,803,0,803,641,162,0,1.0,0.7982565379825654,12.82,0.3463366436940618,2.1212163488455307,10.320660000635192,12.718417564784257,1.0347948609151456,1.2171179931157126,0.6587114567643491,0.34805528866414503,5.562166497726635,29.513936369376474,30,0.3578125,0.6290625,0.2847222222222222,61.30076799054342,13.099346489816817,{}
