split,family,cluster_config,load,policy,seed,target_rho,realized_rho_cpu,realized_rho_ram,realized_rho,arrival_rate,observation_horizon,duration_min,duration_max,submitted,feasible_jobs,permanently_infeasible,started_by_horizon,completed_by_horizon,running_at_horizon,queued_at_horizon,admission_ratio_horizon,completion_ratio_horizon,throughput_horizon,mean_wait_time,p95_wait_time,mean_turnaround_time,p95_turnaround_time,mean_slowdown,p95_slowdown,time_weighted_cpu_utilization,time_weighted_ram_utilization,time_weighted_queue_length,time_weighted_active_nodes,horizon_active_nodes,horizon_cpu_utilization,horizon_ram_utilization,horizon_free_imbalance,makespan,drained_throughput,params
test,tiny_large,homog,low,binpack,1000,0.7,0.7330530415209761,0.43622703585594774,0.7330530415209761,21.221052631578946,50.0,8.0,12.0,1115,1115,0,1115,865,250,0,1.0,0.7757847533632287,17.3,0.0,0.0,9.987814576849768,11.770077563926389,1.0,1.0000000000000002,0.6555403966190683,0.3861291750834148,0.0,21.7518045682696,25,0.7861111111111111,0.4741666666666667,0.31194444444444447,61.554468088426724,18.11403842200756,{}
test,tiny_large,homog,low,spread,1000,0.7,0.7330530415209761,0.43622703585594774,0.7330530415209761,21.221052631578946,50.0,8.0,12.0,1115,1115,0,1115,865,250,0,1.0,0.7757847533632287,17.3,0.0,0.0,9.987814576849768,11.770077563926389,1.0,1.0000000000000002,0.6555403966190683,0.3861291750834148,0.0,29.480920221284872,30,0.7861111111111111,0.4741666666666667,0.36166666666666664,61.554468088426724,18.11403842200756,{}
test,tiny_large,homog,low,tetris,1000,0.7,0.7330530415209761,0.43622703585594774,0.7330530415209761,21.221052631578946,50.0,8.0,12.0,1115,1115,0,1115,865,250,0,1.0,0.7757847533632287,17.3,0.0,0.0,9.987814576849768,11.770077563926389,1.0,1.0000000000000002,0.6555403966190683,0.3861291750834148,0.0,29.344148013395067,30,0.7861111111111111,0.4741666666666667,0.31194444444444447,61.554468088426724,18.11403842200756,{}
test,tiny_large,homog,low,hybrid,1000,0.7,0.7330530415209761,0.43622703585594774,0.7330530415209761,21.221052631578946,50.0,8.0,12.0,1115,1115,0,1115,865,250,0,1.0,0.7757847533632287,17.3,0.0,0.0,9.987814576849768,11.770077563926389,1.0,1.0000000000000002,0.6555403966190683,0.3861291750834148,0.0,28.59315402807009,30,0.7861111111111111,0.4741666666666667,0.3158333333333333,61.554468088426724,18.11403842200756,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,tiny_large,homog,low,binpack,1001,0.7,0.6811671798711116,0.40783302937714005,0.6811671798711116,21.221052631578946,50.0,8.0,12.0,1033,1033,0,1033,848,185,0,1.0,0.8209099709583737,16.96,0.0,0.0,9.993447381177821,11.792960878995437,1.0,1.0000000000000004,0.6263854109072678,0.3721280333735979,0.0,21.01614516891604,23,0.5888888888888889,0.37583333333333335,0.21499999999999997,61.789880680915594,16.71794780336988,{}
test,tiny_large,homog,low,spread,1001,0.7,0.6811671798711116,0.40783302937714005,0.6811671798711116,21.221052631578946,50.0,8.0,12.0,1033,1033,0,1033,848,185,0,1.0,0.8209099709583737,16.96,0.0,0.0,9.993447381177821,11.792960878995437,1.0,1.0000000000000004,0.6263854109072678,0.3721280333735979,0.0,29.596112884464954,30,0.5888888888888889,0.37583333333333335,0.2677777777777778,61.789880680915594,16.71794780336988,{}
test,tiny_large,homog,low,tetris,1001,0.7,0.6811671798711116,0.40783302937714005,0.6811671798711116,21.221052631578946,50.0,8.0,12.0,1033,1033,0,1033,848,185,0,1.0,0.8209099709583737,16.96,0.0,0.0,9.993447381177821,11.792960878995437,1.0,1.0000000000000004,0.6263854109072678,0.3721280333735979,0.0,29.455920347444636,30,0.5888888888888889,0.37583333333333335,0.21305555555555555,61.789880680915594,16.71794780336988,{}
test,tiny_large,homog,low,hybrid,1001,0.7,0.6811671798711116,0.40783302937714005,0.6811671798711116,21.221052631578946,50.0,8.0,12.0,1033,1033,0,1033,848,185,0,1.0,0.8209099709583737,16.96,0.0,0.0,9.993447381177821,11.792960878995437,1.0,1.0000000000000004,0.6263854109072678,0.3721280333735979,0.0,28.26197361016578,30,0.5888888888888889,0.37583333333333335,0.21305555555555555,61.789880680915594,16.71794780336988,"{'alpha': 0.1, 'beta': 0.9, 'gamma': 0.0, 'source': 'phase3_tuning'}"
test,tiny_large,homog,low,binpack,1002,0.7,0.7079878923349547,0.4240179050578123,0.7079878923349547,21.221052631578946,50.0,8.0,12.0,1079,1079,0,1079,845,234,0,1.0,0.7831325301204819,16.9,0.0,0.0,9.964948041243481,11.806446395700647,1.0,1.0000000000000002,0.6271986346418879,0.3790828104617144,0.0,20.997406410813625,25,0.7875,0.4275,0.36000000000000004,61.24221315241062,17.618566417819412,{}
test,tiny_large,homog,low,spread,1002,0.7,0.7079878923349547,0.4240179050578123,0.7079878923349547,21.221052631578946,50.0,8.0,12.0,1079,1079,0,1079,845,234,0,1.0,0.7831325301204819,16.9,0.0,0.0,9.964948041243481,11.806446395700647,1.0,1.0000000000000002,0.6271986346418879,0.3790828104617144,0.0,29.63059164072607,30,0.7875,0.4275,0.3638888888888889,61.24221315241062,17.618566417819412,{}
